date,temperature,precipitation,wind_speed,radiation,next_day_temp,will_rain
2017-12-13,6.1,10.4,34.0,1.32,3.4,0
2017-12-14,3.4,0.2,32.9,3.59,3.3,0
2017-12-15,3.3,0.7,23.5,3.5,1.7,0
2017-12-16,1.7,1.0,15.1,2.98,3.2,1
2017-12-17,3.2,3.8,21.7,1.59,3.0,0
2017-12-18,3.0,0.0,17.8,3.7,2.3,0
2017-12-19,2.3,0.0,11.8,2.52,8.3,0
2017-12-20,8.3,0.0,11.0,1.09,9.9,0
2017-12-21,9.9,0.4,16.9,0.98,9.3,0
2017-12-22,9.3,0.7,12.7,1.27,9.2,0
2017-12-23,9.2,0.2,23.0,1.42,9.0,0
2017-12-24,9.0,0.0,26.6,1.25,9.7,0
2017-12-25,9.7,0.4,39.4,1.0,5.4,1
2017-12-26,5.4,15.7,37.5,3.12,3.4,1
2017-12-27,3.4,4.7,39.0,1.18,0.6,0
2017-12-28,0.6,0.0,16.7,3.97,4.2,1
2017-12-29,4.2,4.9,33.7,1.8,10.6,1
2017-12-30,10.6,3.3,36.6,2.59,10.3,1
2017-12-31,10.3,4.4,35.4,1.3,6.0,1
2018-01-01,6.0,2.3,30.7,1.54,6.7,1
2018-01-02,6.7,5.9,40.0,0.61,8.7,1
2018-01-03,8.7,3.6,43.4,3.58,8.2,1
2018-01-04,8.2,4.4,41.1,2.38,5.6,0
2018-01-05,5.6,0.4,29.0,3.73,2.9,0
2018-01-06,2.9,0.6,22.9,2.52,3.3,0
2018-01-07,3.3,0.0,33.7,3.77,3.9,0
2018-01-08,3.9,0.0,24.0,1.3,5.0,0
2018-01-09,5.0,0.0,11.4,1.29,7.0,0
2018-01-10,7.0,0.8,16.1,3.38,5.2,0
2018-01-11,5.2,0.0,14.0,0.94,5.8,0
2018-01-12,5.8,0.2,12.3,1.55,5.6,0
2018-01-13,5.6,0.1,18.7,1.88,3.5,0
2018-01-14,3.5,0.0,13.2,3.93,7.5,1
2018-01-15,7.5,9.3,37.0,0.9,5.2,0
2018-01-16,5.2,0.1,32.5,4.66,4.2,0
2018-01-17,4.2,0.3,33.5,4.99,7.0,1
2018-01-18,7.0,2.0,49.4,4.55,2.6,0
2018-01-19,2.6,0.0,25.3,4.82,2.6,1
2018-01-20,2.6,6.2,15.9,0.57,3.6,1
2018-01-21,3.6,8.9,21.3,0.53,7.6,0
2018-01-22,7.6,0.1,19.7,4.56,9.5,0
2018-01-23,9.5,0.2,29.2,1.0,9.8,1
2018-01-24,9.8,8.1,44.8,0.68,6.8,0
2018-01-25,6.8,0.0,23.3,5.14,3.9,0
2018-01-26,3.9,0.3,12.3,4.26,6.5,1
2018-01-27,6.5,1.2,30.4,1.31,10.7,0
2018-01-28,10.7,0.0,28.7,3.14,9.1,0
2018-01-29,9.1,0.3,32.2,1.35,3.2,0
2018-01-30,3.2,0.1,22.2,4.69,6.7,1
2018-01-31,6.7,2.7,33.0,3.94,4.0,0
2018-02-01,4.0,0.5,29.5,5.82,3.8,0
2018-02-02,3.8,0.0,26.9,4.84,2.4,1
2018-02-03,2.4,3.6,11.8,1.81,2.4,0
2018-02-04,2.4,0.0,25.7,5.59,0.8,0
2018-02-05,0.8,0.2,21.0,5.54,0.5,0
2018-02-06,0.5,0.0,20.3,6.48,1.4,0
2018-02-07,1.4,0.3,21.8,6.39,1.8,0
2018-02-08,1.8,0.0,24.0,3.66,4.5,1
2018-02-09,4.5,5.7,29.3,5.28,3.4,1
2018-02-10,3.4,3.6,31.4,2.11,4.9,0
2018-02-11,4.9,0.7,31.7,7.5,1.8,0
2018-02-12,1.8,0.1,17.8,7.89,3.7,1
2018-02-13,3.7,3.5,32.1,3.15,3.2,1
2018-02-14,3.2,5.8,31.7,3.37,7.3,0
2018-02-15,7.3,0.3,23.9,8.18,3.5,0
2018-02-16,3.5,0.0,15.8,9.15,4.2,0
2018-02-17,4.2,0.0,10.9,8.85,5.2,0
2018-02-18,5.2,0.0,13.8,5.45,7.6,1
2018-02-19,7.6,4.7,15.0,0.72,7.9,1
2018-02-20,7.9,2.2,30.3,5.06,4.3,0
2018-02-21,4.3,0.2,16.8,5.65,2.4,0
2018-02-22,2.4,0.0,21.4,6.17,2.1,0
2018-02-23,2.1,0.0,24.1,6.69,1.2,0
2018-02-24,1.2,0.0,26.5,11.32,0.7,0
2018-02-25,0.7,0.0,24.9,11.17,-0.4,0
2018-02-26,-0.4,0.1,27.5,8.17,-2.7,0
2018-02-27,-2.7,0.9,19.6,9.72,-3.4,0
2018-02-28,-3.4,0.7,31.5,10.61,-2.1,1
2018-03-01,-2.1,3.9,37.6,2.67,-0.7,1
2018-03-02,-0.7,5.3,37.5,2.32,2.2,1
2018-03-03,2.2,1.9,24.9,8.4,5.1,1
2018-03-04,5.1,1.3,20.1,7.02,6.6,0
2018-03-05,6.6,0.9,22.7,7.95,6.5,1
2018-03-06,6.5,1.3,17.5,6.39,4.8,1
2018-03-07,4.8,4.9,21.3,10.32,5.8,1
2018-03-08,5.8,5.0,36.9,11.71,5.7,1
2018-03-09,5.7,6.0,20.0,4.95,10.7,0
2018-03-10,10.7,1.0,25.9,6.08,8.0,1
2018-03-11,8.0,3.6,18.1,6.54,8.4,1
2018-03-12,8.4,9.6,20.4,3.37,7.0,1
2018-03-13,7.0,1.4,21.9,6.4,7.8,0
2018-03-14,7.8,0.0,29.0,10.65,9.1,1
2018-03-15,9.1,7.0,29.5,5.69,8.5,1
2018-03-16,8.5,1.2,19.8,10.81,1.6,1
2018-03-17,1.6,3.1,34.2,3.96,-0.1,1
2018-03-18,-0.1,5.0,34.0,5.3,0.6,0
2018-03-19,0.6,0.1,30.9,8.71,3.6,0
2018-03-20,3.6,0.0,29.5,9.08,3.8,0
2018-03-21,3.8,0.0,18.0,14.04,6.4,0
2018-03-22,6.4,0.0,20.4,9.31,8.0,0
2018-03-23,8.0,0.3,28.0,9.06,7.5,1
2018-03-24,7.5,2.3,11.3,4.45,7.6,0
2018-03-25,7.6,0.9,12.4,7.19,6.8,0
2018-03-26,6.8,0.2,13.6,11.91,8.1,1
2018-03-27,8.1,5.3,23.0,5.41,5.3,1
2018-03-28,5.3,11.2,20.4,5.74,4.5,1
2018-03-29,4.5,4.8,23.7,10.62,5.1,1
2018-03-30,5.1,8.7,30.4,4.93,5.4,1
2018-03-31,5.4,1.6,22.1,6.53,5.5,0
2018-04-01,5.5,0.9,21.6,7.61,8.2,1
2018-04-02,8.2,10.5,23.0,5.1,10.4,1
2018-04-03,10.4,3.4,30.3,9.3,9.6,1
2018-04-04,9.6,2.2,39.0,11.96,7.1,0
2018-04-05,7.1,0.0,25.3,19.64,9.1,0
2018-04-06,9.1,0.0,24.1,15.92,11.2,0
2018-04-07,11.2,0.6,23.2,9.89,9.8,1
2018-04-08,9.8,3.8,11.5,3.02,8.8,1
2018-04-09,8.8,5.4,17.3,3.01,10.3,1
2018-04-10,10.3,4.9,22.9,10.08,10.1,1
2018-04-11,10.1,1.8,14.0,8.94,9.3,1
2018-04-12,9.3,1.5,17.3,4.19,8.7,1
2018-04-13,8.7,1.1,12.8,6.26,10.9,0
2018-04-14,10.9,0.0,15.2,14.99,10.5,1
2018-04-15,10.5,1.2,21.6,8.56,10.6,0
2018-04-16,10.6,0.2,25.8,16.3,13.2,0
2018-04-17,13.2,0.0,30.4,18.94,16.1,0
2018-04-18,16.1,0.0,17.9,21.9,17.5,0
2018-04-19,17.5,0.0,13.4,22.47,16.8,0
2018-04-20,16.8,0.0,11.2,21.96,16.2,0
2018-04-21,16.2,0.0,14.5,20.34,16.1,1
2018-04-22,16.1,4.2,21.9,20.75,11.2,0
2018-04-23,11.2,0.0,23.6,15.91,12.2,0
2018-04-24,12.2,0.7,34.9,8.57,10.5,1
2018-04-25,10.5,1.4,30.9,18.09,9.7,0
2018-04-26,9.7,1.0,28.8,19.44,9.4,1
2018-04-27,9.4,12.1,20.0,6.21,8.6,1
2018-04-28,8.6,4.1,14.5,3.01,7.4,0
2018-04-29,7.4,0.5,28.5,5.21,6.3,1
2018-04-30,6.3,8.3,33.7,4.61,8.1,0
2018-05-01,8.1,0.0,28.7,21.12,9.3,1
2018-05-02,9.3,4.7,32.7,7.82,9.7,0
2018-05-03,9.7,0.0,13.6,16.67,13.3,0
2018-05-04,13.3,0.0,10.3,19.76,13.5,0
2018-05-05,13.5,0.0,12.2,25.72,14.5,0
2018-05-06,14.5,0.0,11.9,26.06,16.4,0
2018-05-07,16.4,0.0,12.7,26.28,16.5,0
2018-05-08,16.5,0.0,20.0,23.5,13.6,0
2018-05-09,13.6,0.0,20.6,22.62,12.3,1
2018-05-10,12.3,1.1,20.5,18.75,12.7,0
2018-05-11,12.7,0.0,24.3,20.37,12.2,1
2018-05-12,12.2,15.9,12.4,8.07,12.1,0
2018-05-13,12.1,0.7,12.2,13.38,13.5,0
2018-05-14,13.5,0.0,23.8,23.03,14.9,0
2018-05-15,14.9,0.0,20.4,25.87,12.5,0
2018-05-16,12.5,0.5,29.3,15.9,10.8,0
2018-05-17,10.8,0.0,19.6,25.97,10.7,0
2018-05-18,10.7,0.0,11.6,25.19,12.5,0
2018-05-19,12.5,0.0,14.9,27.27,13.0,0
2018-05-20,13.0,0.0,16.6,26.63,14.8,1
2018-05-21,14.8,3.7,13.0,21.87,15.3,0
2018-05-22,15.3,0.0,25.7,25.81,14.3,0
2018-05-23,14.3,0.0,24.2,18.87,15.4,1
2018-05-24,15.4,4.4,16.8,13.49,15.7,0
2018-05-25,15.7,0.7,11.9,13.32,17.8,1
2018-05-26,17.8,1.9,27.8,19.19,18.9,1
2018-05-27,18.9,9.5,18.2,16.78,19.1,1
2018-05-28,19.1,4.2,18.6,19.41,16.5,1
2018-05-29,16.5,4.1,24.5,9.31,16.0,1
2018-05-30,16.0,5.9,16.6,10.04,17.4,1
2018-05-31,17.4,4.3,15.9,17.88,17.9,1
2018-06-01,17.9,1.6,13.7,13.8,18.0,0
2018-06-02,18.0,0.4,17.8,17.7,18.5,0
2018-06-03,18.5,0.0,17.6,23.75,15.9,0
2018-06-04,15.9,0.2,18.5,10.03,14.6,0
2018-06-05,14.6,0.0,19.1,15.61,14.4,0
2018-06-06,14.4,0.0,15.8,27.87,15.4,1
2018-06-07,15.4,4.6,13.2,12.8,16.6,0
2018-06-08,16.6,0.0,13.0,20.06,15.6,1
2018-06-09,15.6,1.8,14.4,18.22,16.7,0
2018-06-10,16.7,0.0,15.8,20.49,16.2,0
2018-06-11,16.2,0.0,17.1,27.52,14.7,0
2018-06-12,14.7,0.4,18.9,16.33,14.6,0
2018-06-13,14.6,0.1,22.0,20.74,16.8,0
2018-06-14,16.8,0.8,35.7,15.5,15.9,0
2018-06-15,15.9,0.1,18.1,21.66,15.4,0
2018-06-16,15.4,0.7,30.3,14.02,15.0,0
2018-06-17,15.0,0.2,28.0,11.74,18.5,0
2018-06-18,18.5,0.6,25.2,20.52,19.6,0
2018-06-19,19.6,0.0,20.9,12.91,18.9,0
2018-06-20,18.9,0.1,24.4,18.38,15.2,0
2018-06-21,15.2,0.0,23.5,25.1,15.2,0
2018-06-22,15.2,0.0,11.5,29.16,16.8,0
2018-06-23,16.8,0.0,14.6,25.98,17.9,0
2018-06-24,17.9,0.0,11.5,28.08,20.2,0
2018-06-25,20.2,0.0,11.0,29.49,19.3,0
2018-06-26,19.3,0.0,19.2,29.48,17.7,0
2018-06-27,17.7,0.0,17.4,28.0,19.6,0
2018-06-28,19.6,0.0,22.7,26.66,19.7,0
2018-06-29,19.7,0.0,20.7,29.34,19.3,0
2018-06-30,19.3,0.0,23.8,28.15,22.2,0
2018-07-01,22.2,0.0,19.4,26.87,21.8,0
2018-07-02,21.8,0.0,25.7,29.23,19.5,0
2018-07-03,19.5,0.0,27.0,27.45,19.1,0
2018-07-04,19.1,0.8,11.9,22.95,22.0,0
2018-07-05,22.0,0.2,11.4,23.82,22.8,0
2018-07-06,22.8,0.0,19.6,25.9,23.3,0
2018-07-07,23.3,0.0,16.5,25.78,22.7,0
2018-07-08,22.7,0.0,17.5,22.79,21.6,0
2018-07-09,21.6,0.4,26.9,17.98,17.8,0
2018-07-10,17.8,0.0,19.3,18.59,18.0,0
2018-07-11,18.0,0.3,16.0,16.69,18.5,0
2018-07-12,18.5,0.3,11.1,18.08,19.1,1
2018-07-13,19.1,5.4,11.4,22.33,20.6,0
2018-07-14,20.6,0.8,10.7,22.29,21.7,0
2018-07-15,21.7,0.0,9.8,28.27,21.9,0
2018-07-16,21.9,0.0,16.6,21.66,19.2,0
2018-07-17,19.2,0.1,20.8,18.16,20.0,0
2018-07-18,20.0,0.0,9.7,16.5,21.5,0
2018-07-19,21.5,0.0,16.3,19.71,20.3,0
2018-07-20,20.3,0.8,12.3,14.79,21.3,0
2018-07-21,21.3,0.0,8.7,21.18,22.4,0
2018-07-22,22.4,0.0,13.8,17.56,24.1,0
2018-07-23,24.1,0.0,20.6,23.46,22.8,0
2018-07-24,22.8,0.3,20.4,23.18,23.6,0
2018-07-25,23.6,0.0,16.9,23.78,25.5,1
2018-07-26,25.5,1.5,18.3,23.39,23.2,1
2018-07-27,23.2,10.6,20.7,20.91,18.5,1
2018-07-28,18.5,1.9,40.5,19.81,18.0,1
2018-07-29,18.0,6.7,44.1,6.84,19.7,0
2018-07-30,19.7,0.4,33.1,14.95,18.8,1
2018-07-31,18.8,4.2,22.1,18.42,18.5,0
2018-08-01,18.5,0.0,17.4,23.25,20.9,0
2018-08-02,20.9,0.0,14.1,24.22,24.3,0
2018-08-03,24.3,0.0,16.8,24.75,23.3,0
2018-08-04,23.3,0.0,13.7,24.18,21.5,0
2018-08-05,21.5,0.0,17.2,25.23,22.9,0
2018-08-06,22.9,0.0,12.4,24.91,23.1,1
2018-08-07,23.1,4.9,19.2,20.78,19.1,0
2018-08-08,19.1,0.7,23.9,17.15,15.9,1
2018-08-09,15.9,10.5,13.5,4.51,14.7,1
2018-08-10,14.7,5.5,27.3,13.95,15.2,0
2018-08-11,15.2,0.1,19.5,17.96,17.7,1
2018-08-12,17.7,6.3,25.7,8.19,18.5,1
2018-08-13,18.5,1.3,17.5,15.26,18.7,0
2018-08-14,18.7,0.0,18.9,14.17,19.0,0
2018-08-15,19.0,0.0,23.8,12.12,17.4,1
2018-08-16,17.4,9.4,29.0,6.51,16.1,0
2018-08-17,16.1,0.0,22.1,16.27,18.2,0
2018-08-18,18.2,0.1,21.9,11.05,20.0,0
2018-08-19,20.0,0.0,30.3,13.03,20.2,1
2018-08-20,20.2,1.4,16.3,12.66,20.5,0
2018-08-21,20.5,0.1,12.4,13.99,19.3,0
2018-08-22,19.3,0.0,15.3,12.87,18.3,0
2018-08-23,18.3,1.0,22.7,12.87,14.4,1
2018-08-24,14.4,3.9,27.8,15.83,13.3,1
2018-08-25,13.3,1.1,19.1,17.87,14.1,1
2018-08-26,14.1,12.9,32.0,3.21,16.7,0
2018-08-27,16.7,0.0,23.4,12.97,16.4,0
2018-08-28,16.4,0.0,10.6,13.85,15.4,1
2018-08-29,15.4,1.2,16.4,9.21,15.0,0
2018-08-30,15.0,0.0,13.8,16.48,15.1,0
2018-08-31,15.1,0.7,13.0,13.86,16.3,0
2018-09-01,16.3,0.0,14.4,18.77,16.1,0
2018-09-02,16.1,0.0,12.4,20.33,16.2,0
2018-09-03,16.2,0.0,8.2,16.98,15.8,0
2018-09-04,15.8,0.0,18.0,14.47,16.5,0
2018-09-05,16.5,0.0,16.6,9.19,15.6,0
2018-09-06,15.6,0.3,19.8,15.22,13.5,0
2018-09-07,13.5,0.0,23.2,15.13,13.8,1
2018-09-08,13.8,1.1,21.4,7.79,17.4,0
2018-09-09,17.4,0.6,25.7,13.2,16.4,0
2018-09-10,16.4,0.0,21.7,15.72,18.8,1
2018-09-11,18.8,1.4,34.4,7.69,14.4,1
2018-09-12,14.4,3.4,15.5,5.85,13.1,0
2018-09-13,13.1,0.0,15.2,17.06,13.6,0
2018-09-14,13.6,0.0,22.8,7.06,15.0,0
2018-09-15,15.0,0.0,13.8,12.08,17.0,0
2018-09-16,17.0,0.0,25.3,13.72,19.0,0
2018-09-17,19.0,0.0,21.4,15.96,19.0,0
2018-09-18,19.0,0.0,38.1,10.5,18.8,0
2018-09-19,18.8,0.2,41.9,12.01,18.5,1
2018-09-20,18.5,2.2,40.7,7.1,14.1,1
2018-09-21,14.1,7.2,43.3,12.83,11.7,1
2018-09-22,11.7,5.1,17.1,3.21,10.5,1
2018-09-23,10.5,13.3,25.2,4.7,9.6,0
2018-09-24,9.6,0.0,11.0,15.17,10.1,0
2018-09-25,10.1,0.0,14.5,14.13,12.3,0
2018-09-26,12.3,0.0,14.0,14.88,13.6,0
2018-09-27,13.6,0.0,14.3,15.03,12.6,0
2018-09-28,12.6,0.0,23.8,10.75,10.2,0
2018-09-29,10.2,0.0,10.3,14.1,10.2,0
2018-09-30,10.2,0.1,17.8,9.39,10.4,0
2018-10-01,10.4,0.0,18.4,12.1,14.5,0
2018-10-02,14.5,0.4,29.0,7.99,14.0,0
2018-10-03,14.0,0.1,15.5,7.17,13.4,0
2018-10-04,13.4,0.0,16.8,9.59,14.3,0
2018-10-05,14.3,0.0,13.4,10.08,10.5,1
2018-10-06,10.5,7.6,27.0,2.08,9.4,0
2018-10-07,9.4,0.0,23.5,11.09,11.3,0
2018-10-08,11.3,0.0,19.1,9.01,13.3,0
2018-10-09,13.3,0.0,18.1,11.99,15.5,0
2018-10-10,15.5,0.0,16.6,11.8,17.0,1
2018-10-11,17.0,1.2,26.7,8.43,17.6,0
2018-10-12,17.6,0.0,37.4,7.89,20.7,0
2018-10-13,20.7,0.0,31.3,9.04,13.9,1
2018-10-14,13.9,15.6,23.1,2.2,13.1,1
2018-10-15,13.1,5.1,21.5,2.79,15.0,0
2018-10-16,15.0,0.0,21.3,9.38,13.0,0
2018-10-17,13.0,1.0,12.3,1.82,11.8,0
2018-10-18,11.8,0.0,20.7,7.07,8.7,0
2018-10-19,8.7,0.0,9.9,9.46,9.7,0
2018-10-20,9.7,0.0,10.5,9.32,11.6,0
2018-10-21,11.6,0.1,21.5,9.45,9.4,0
2018-10-22,9.4,0.4,20.1,9.83,10.7,0
2018-10-23,10.7,0.0,20.8,8.42,11.8,0
2018-10-24,11.8,0.0,13.4,8.45,9.1,0
2018-10-25,9.1,0.0,14.6,6.48,8.2,1
2018-10-26,8.2,1.4,24.4,5.05,4.9,0
2018-10-27,4.9,0.2,23.8,6.35,6.0,0
2018-10-28,6.0,0.8,27.5,6.84,4.8,0
2018-10-29,4.8,0.0,21.0,6.63,6.2,0
2018-10-30,6.2,0.0,26.2,3.16,6.8,0
2018-10-31,6.8,0.4,20.8,7.21,9.0,1
2018-11-01,9.0,7.5,17.5,2.26,4.4,0
2018-11-02,4.4,0.0,11.2,7.82,8.7,0
2018-11-03,8.7,0.0,29.2,4.99,9.6,0
2018-11-04,9.6,0.2,20.9,3.39,11.0,0
2018-11-05,11.0,0.2,12.5,5.48,11.9,0
2018-11-06,11.9,0.5,23.2,2.09,11.7,1
2018-11-07,11.7,6.2,36.1,3.87,9.4,0
2018-11-08,9.4,0.0,27.5,5.73,10.3,1
2018-11-09,10.3,3.6,38.0,4.2,11.1,1
2018-11-10,11.1,8.5,37.5,4.71,10.3,0
2018-11-11,10.3,0.2,28.0,5.52,10.8,1
2018-11-12,10.8,1.1,23.5,4.81,9.9,0
2018-11-13,9.9,0.0,22.9,5.79,10.5,0
2018-11-14,10.5,0.0,19.2,5.85,12.1,0
2018-11-15,12.1,0.0,14.5,2.22,10.5,0
2018-11-16,10.5,0.6,13.2,1.7,8.2,0
2018-11-17,8.2,0.0,20.1,5.67,7.3,0
2018-11-18,7.3,0.0,23.7,5.5,6.6,1
2018-11-19,6.6,1.2,26.5,2.21,4.0,1
2018-11-20,4.0,6.4,25.9,1.18,3.0,1
2018-11-21,3.0,1.4,19.8,4.99,0.6,0
2018-11-22,0.6,0.0,11.9,1.69,6.3,0
2018-11-23,6.3,0.0,14.1,2.28,7.6,1
2018-11-24,7.6,2.1,21.2,1.93,6.3,0
2018-11-25,6.3,0.3,20.8,1.59,5.6,0
2018-11-26,5.6,0.0,14.7,2.49,5.1,1
2018-11-27,5.1,4.2,28.7,1.77,11.7,1
2018-11-28,11.7,4.0,38.6,1.04,11.6,1
2018-11-29,11.6,4.3,43.3,1.7,8.7,0
2018-11-30,8.7,0.5,25.0,4.17,9.8,1
2018-12-01,9.8,5.5,28.8,0.82,12.8,1
2018-12-02,12.8,3.5,26.5,2.89,10.0,1
2018-12-03,10.0,1.3,28.8,2.83,4.5,1
2018-12-04,4.5,1.6,8.3,3.58,10.0,1
2018-12-05,10.0,10.9,21.7,1.3,11.2,1
2018-12-06,11.2,1.6,24.7,1.09,10.1,1
2018-12-07,10.1,8.3,35.8,1.28,9.2,0
2018-12-08,9.2,0.2,39.3,2.57,8.2,1
2018-12-09,8.2,1.1,32.8,3.09,6.2,0
2018-12-10,6.2,0.1,20.1,2.72,4.6,0
2018-12-11,4.6,0.0,9.7,3.13,5.1,0
2018-12-12,5.1,0.1,18.7,1.94,2.4,0
2018-12-13,2.4,0.0,24.0,4.0,1.3,0
2018-12-14,1.3,0.0,13.8,2.47,2.4,1
2018-12-15,2.4,10.0,33.7,0.75,6.1,1
2018-12-16,6.1,4.4,17.3,3.2,6.3,0
2018-12-17,6.3,0.0,19.1,3.75,8.9,1
2018-12-18,8.9,5.8,32.2,1.16,7.5,0
2018-12-19,7.5,0.1,21.7,3.11,7.5,0
2018-12-20,7.5,0.5,25.3,2.84,10.7,1
2018-12-21,10.7,4.7,36.4,2.34,8.8,0
2018-12-22,8.8,0.2,28.7,3.39,9.0,1
2018-12-23,9.0,4.4,21.0,1.35,4.1,0
2018-12-24,4.1,0.0,12.0,3.32,4.3,0
2018-12-25,4.3,0.0,13.4,2.64,7.1,0
2018-12-26,7.1,0.0,8.9,2.08,3.1,0
2018-12-27,3.1,0.0,5.8,2.21,6.2,0
2018-12-28,6.2,0.0,10.9,2.5,8.4,0
2018-12-29,8.4,0.0,23.5,1.73,7.9,0
2018-12-30,7.9,1.0,19.8,1.72,7.2,0
2018-12-31,7.2,0.0,12.2,3.09,7.0,0
2019-01-01,7.0,0.2,16.4,3.21,3.7,0
2019-01-02,3.7,0.0,11.9,2.55,2.1,0
2019-01-03,2.1,0.0,9.7,3.0,-0.5,0
2019-01-04,-0.5,0.0,9.2,3.69,1.7,0
2019-01-05,1.7,0.0,11.5,3.86,5.0,0
2019-01-06,5.0,0.0,10.2,1.77,6.6,0
2019-01-07,6.6,0.0,24.9,1.94,6.0,0
2019-01-08,6.0,0.0,21.9,4.17,3.7,0
2019-01-09,3.7,0.0,24.3,2.36,2.4,0
2019-01-10,2.4,0.1,13.7,1.74,4.9,0
2019-01-11,4.9,0.0,11.0,2.8,6.9,1
2019-01-12,6.9,1.5,21.3,1.11,9.5,0
2019-01-13,9.5,0.2,30.6,3.17,7.0,0
2019-01-14,7.0,0.1,24.4,2.91,5.7,0
2019-01-15,5.7,0.0,23.1,3.09,7.2,1
2019-01-16,7.2,2.3,29.3,0.89,2.4,0
2019-01-17,2.4,1.0,20.8,4.93,1.1,0
2019-01-18,1.1,0.0,19.2,2.91,3.3,1
2019-01-19,3.3,1.1,18.3,1.33,1.0,0
2019-01-20,1.0,0.0,9.6,4.92,1.7,0
2019-01-21,1.7,0.0,20.3,3.48,3.0,1
2019-01-22,3.0,9.6,25.9,4.36,-0.2,0
2019-01-23,-0.2,0.0,18.9,2.76,0.2,0
2019-01-24,0.2,0.1,10.9,2.05,5.9,1
2019-01-25,5.9,1.1,19.2,2.47,7.5,1
2019-01-26,7.5,1.2,32.0,2.24,5.1,1
2019-01-27,5.1,2.9,36.7,4.55,1.9,0
2019-01-28,1.9,0.0,25.8,6.35,1.2,1
2019-01-29,1.2,3.7,19.2,3.52,-0.1,0
2019-01-30,-0.1,0.6,16.0,5.99,-1.0,0
2019-01-31,-1.0,0.7,27.3,4.74,1.4,1
2019-02-01,1.4,14.9,30.7,1.88,1.5,1
2019-02-02,1.5,1.3,25.5,6.4,0.7,0
2019-02-03,0.7,0.0,19.7,7.32,6.6,1
2019-02-04,6.6,6.6,31.9,1.45,6.2,0
2019-02-05,6.2,0.3,24.4,2.55,9.0,1
2019-02-06,9.0,12.2,25.0,3.98,7.3,1
2019-02-07,7.3,1.4,41.7,6.5,8.8,1
2019-02-08,8.8,6.8,42.2,1.35,7.8,1
2019-02-09,7.8,1.3,39.8,6.67,5.4,1
2019-02-10,5.4,7.3,32.2,3.9,4.2,0
2019-02-11,4.2,0.0,17.6,5.28,5.7,0
2019-02-12,5.7,0.0,19.7,6.71,7.1,0
2019-02-13,7.1,0.0,19.7,6.48,4.6,0
2019-02-14,4.6,0.0,12.8,8.87,5.6,0
2019-02-15,5.6,0.0,14.5,9.17,8.5,0
2019-02-16,8.5,0.0,21.8,4.09,9.2,0
2019-02-17,9.2,0.0,24.6,8.69,7.8,1
2019-02-18,7.8,3.0,21.6,2.78,6.4,0
2019-02-19,6.4,0.0,22.6,7.42,8.5,0
2019-02-20,8.5,0.1,25.5,5.53,9.0,0
2019-02-21,9.0,0.0,20.4,7.84,7.2,0
2019-02-22,7.2,0.0,11.8,8.29,8.1,0
2019-02-23,8.1,0.0,13.3,10.23,6.3,0
2019-02-24,6.3,0.0,10.1,11.18,7.2,0
2019-02-25,7.2,0.0,11.2,11.02,8.7,0
2019-02-26,8.7,0.0,13.5,11.26,8.8,0
2019-02-27,8.8,0.0,12.0,11.51,7.9,1
2019-02-28,7.9,3.4,24.8,5.8,8.7,1
2019-03-01,8.7,1.1,14.9,4.38,10.0,0
2019-03-02,10.0,0.7,34.1,6.52,10.9,1
2019-03-03,10.9,4.2,41.4,2.12,6.7,1
2019-03-04,6.7,3.0,31.7,8.1,6.9,1
2019-03-05,6.9,1.7,26.3,10.03,10.6,1
2019-03-06,10.6,4.9,33.4,5.78,7.8,0
2019-03-07,7.8,1.0,43.5,9.77,6.9,1
2019-03-08,6.9,1.9,27.6,7.5,9.0,0
2019-03-09,9.0,0.4,41.4,10.28,7.3,1
2019-03-10,7.3,7.6,53.7,11.12,6.0,0
2019-03-11,6.0,0.0,31.6,9.48,6.8,1
2019-03-12,6.8,7.8,41.6,1.94,7.8,0
2019-03-13,7.8,0.1,43.5,10.98,9.6,1
2019-03-14,9.6,4.8,45.5,9.88,11.4,1
2019-03-15,11.4,3.8,43.9,6.16,10.6,1
2019-03-16,10.6,3.3,47.6,6.42,6.2,1
2019-03-17,6.2,1.6,28.0,13.49,6.3,0
2019-03-18,6.3,0.5,16.6,10.99,7.9,0
2019-03-19,7.9,0.1,12.2,6.84,10.5,0
2019-03-20,10.5,0.0,13.5,8.46,10.5,0
2019-03-21,10.5,0.0,11.6,7.19,10.0,0
2019-03-22,10.0,0.0,17.3,8.43,9.2,0
2019-03-23,9.2,0.0,15.0,10.01,7.3,0
2019-03-24,7.3,0.0,18.0,15.92,7.5,0
2019-03-25,7.5,0.0,26.0,14.85,6.7,0
2019-03-26,6.7,0.0,13.2,12.43,8.4,0
2019-03-27,8.4,0.0,11.0,10.92,8.6,0
2019-03-28,8.6,0.0,10.9,12.15,9.0,0
2019-03-29,9.0,0.0,10.8,18.05,10.7,0
2019-03-30,10.7,0.1,11.2,15.0,8.3,0
2019-03-31,8.3,0.5,27.7,8.07,7.4,0
2019-04-01,7.4,0.0,21.4,18.09,5.5,1
2019-04-02,5.5,3.9,17.7,7.3,3.2,1
2019-04-03,3.2,1.1,12.6,14.52,5.0,1
2019-04-04,5.0,3.6,25.6,8.83,8.6,0
2019-04-05,8.6,0.0,23.2,10.53,8.2,0
2019-04-06,8.2,0.3,22.4,7.27,9.7,1
